Image file,Generated Caption
../data/validation/images/COCO_val2014_000000173091.jpg,a cup of coffee and a sandwich in a plastic container
../data/validation/images/COCO_val2014_000000463211.jpg,a yellow school bus
../data/validation/images/COCO_val2014_000000437303.jpg,a street with a fire hydrant and a building
../data/validation/images/COCO_val2014_000000531136.jpg,a parrot perched on a tree branch
../data/validation/images/COCO_val2014_000000344410.jpg,a man and a girl playing frc
../data/validation/images/COCO_val2014_000000390760.jpg,a man sitting on a bench watching a kite
../data/validation/images/COCO_val2014_000000051938.jpg,a person on skis is going down a hill
../data/validation/images/COCO_val2014_000000522430.jpg,a cow looking at the camera
../data/validation/images/COCO_val2014_000000163348.jpg,a desk with a laptop and a keyboard
../data/validation/images/COCO_val2014_000000251508.jpg,a woman holding a banana
../data/validation/images/COCO_val2014_000000328607.jpg,a train is stopped at a train station
../data/validation/images/COCO_val2014_000000025529.jpg,a plate of food
../data/validation/images/COCO_val2014_000000203466.jpg,a man sitting on a bench
../data/validation/images/COCO_val2014_000000339120.jpg,a tennis court
../data/validation/images/COCO_val2014_000000302375.jpg,a group of people riding bikes down a street
../data/validation/images/COCO_val2014_000000264191.jpg,a stone sink
../data/validation/images/COCO_val2014_000000241373.jpg,a man sitting on a bench reading a book
../data/validation/images/COCO_val2014_000000303867.jpg,"a hotel room with a bed, television and desk"
../data/validation/images/COCO_val2014_000000311081.jpg,"a bathroom with a toilet, shower, and bathtub"
../data/validation/images/COCO_val2014_000000464263.jpg,a laptop computer sitting on a wooden desk
../data/validation/images/COCO_val2014_000000000241.jpg,a group of people playing a video game
../data/validation/images/COCO_val2014_000000146836.jpg,a train on the tracks
../data/validation/images/COCO_val2014_000000554500.jpg,a woman sitting at a desk with a laptop
../data/validation/images/COCO_val2014_000000065520.jpg,a teddy bear is laying on a pillow
../data/validation/images/COCO_val2014_000000528595.jpg,a group of people riding on a train
../data/validation/images/COCO_val2014_000000360716.jpg,a person jumping in the air on skis
../data/validation/images/COCO_val2014_000000122987.jpg,a gife sitting down
../data/validation/images/COCO_val2014_000000512421.jpg,the sky is orange
../data/validation/images/COCO_val2014_000000184789.jpg,a plane is flying in the sky over a runway
../data/validation/images/COCO_val2014_000000440189.jpg,a man and woman on a beach with a frc
../data/validation/images/COCO_val2014_000000486397.jpg,a man walking with two sheep
../data/validation/images/COCO_val2014_000000535578.jpg,a herd of sheep grazing in a green field
../data/validation/images/COCO_val2014_000000367398.jpg,a man playing a video game in a bedroom
../data/validation/images/COCO_val2014_000000180539.jpg,a group of people on skis
../data/validation/images/COCO_val2014_000000213830.jpg,a man and woman playing tennis on a tennis court
../data/validation/images/COCO_val2014_000000140743.jpg,a young girl eating a piece of food
../data/validation/images/COCO_val2014_000000185210.jpg,a street with cars driving down it at night
../data/validation/images/COCO_val2014_000000492107.jpg,a woman wearing a blue shirt
../data/validation/images/COCO_val2014_000000333321.jpg,a sign on a pole
../data/validation/images/COCO_val2014_000000423113.jpg,a man riding a wave on a surfboard
../data/validation/images/COCO_val2014_000000103460.jpg,a clear blue sky
../data/validation/images/COCO_val2014_000000532867.jpg,a person walking on the beach with an umbrella
../data/validation/images/COCO_val2014_000000510095.jpg,a man holding a red frck
../data/validation/images/COCO_val2014_000000253940.jpg,a train on the tracks
../data/validation/images/COCO_val2014_000000298440.jpg,a plane flying in the sky
../data/validation/images/COCO_val2014_000000362869.jpg,a woman with long hair
../data/validation/images/COCO_val2014_000000020178.jpg,a person skiing down a snowy hill
../data/validation/images/COCO_val2014_000000575156.jpg,a man fixing another man's tie
../data/validation/images/COCO_val2014_000000237230.jpg,a bar with a bunch of flowers in a vase
../data/validation/images/COCO_val2014_000000214520.jpg,a woman is sitting on a bed with a canopy
../data/validation/images/COCO_val2014_000000207486.jpg,a couple of cows laying on the ground
../data/validation/images/COCO_val2014_000000114055.jpg,a man doing a trick on a skateboard
../data/validation/images/COCO_val2014_000000201993.jpg,a bench on a beach with a view of the ocean
../data/validation/images/COCO_val2014_000000168416.jpg,a bird feeder hanging from a tree
../data/validation/images/COCO_val2014_000000012570.jpg,a kitchen with a refrigerator and a stove
../data/validation/images/COCO_val2014_000000450037.jpg,a white fence
../data/validation/images/COCO_val2014_000000262325.jpg,a bowl of broccoles
../data/validation/images/COCO_val2014_000000222137.jpg,a garbage truck parked on the side of the road
../data/validation/images/COCO_val2014_000000211498.jpg,a plate of food on a table
../data/validation/images/COCO_val2014_000000329850.jpg,a plate of food on a table
../data/validation/images/COCO_val2014_000000508931.jpg,a red door with a sign that says bike
../data/validation/images/COCO_val2014_000000227049.jpg,a city at night with people walking around
../data/validation/images/COCO_val2014_000000031749.jpg,a clock and a doll
../data/validation/images/COCO_val2014_000000032001.jpg,a man holding a baby
../data/validation/images/COCO_val2014_000000360706.jpg,a knife on a cutting board
../data/validation/images/COCO_val2014_000000174284.jpg,a virgin plane on the runway
../data/validation/images/COCO_val2014_000000257887.jpg,a bridge over a river
../data/validation/images/COCO_val2014_000000095249.jpg,a man eating a hot dog
../data/validation/images/COCO_val2014_000000088562.jpg,a kitchen with a sink and stove and a window
../data/validation/images/COCO_val2014_000000304760.jpg,a black and white cat laying on a chair
../data/validation/images/COCO_val2014_000000304596.jpg,a man on a skateboard
../data/validation/images/COCO_val2014_000000300303.jpg,a train passing by a road with a stop sign
../data/validation/images/COCO_val2014_000000050778.jpg,a bus parked in a parking
../data/validation/images/COCO_val2014_000000497127.jpg,a black and white photo of a building
../data/validation/images/COCO_val2014_000000203690.jpg,a man carrying a surfboard
../data/validation/images/COCO_val2014_000000204930.jpg,a gife standing in a zoo enclosure
../data/validation/images/COCO_val2014_000000542594.jpg,a woman and a little girl playing with a cell
../data/validation/images/COCO_val2014_000000505487.jpg,a black suitcase
../data/validation/images/COCO_val2014_000000407783.jpg,a baseball player swinging a bat
../data/validation/images/COCO_val2014_000000160498.jpg,a red chair
../data/validation/images/COCO_val2014_000000194153.jpg,a woman holding an umbrella
../data/validation/images/COCO_val2014_000000200667.jpg,a cow is standing in a barn
../data/validation/images/COCO_val2014_000000209071.jpg,a living room with a couch and a table
../data/validation/images/COCO_val2014_000000579303.jpg,a sandwich with meat and vegetables on a table
../data/validation/images/COCO_val2014_000000502024.jpg,a white wii game controller sitting on a table
../data/validation/images/COCO_val2014_000000378403.jpg,a black dog laying on a bed with a blanket
../data/validation/images/COCO_val2014_000000016704.jpg,the elephant is gray
../data/validation/images/COCO_val2014_000000137271.jpg,a person is flying a kite on the beach
../data/validation/images/COCO_val2014_000000297910.jpg,a crowd of people
../data/validation/images/COCO_val2014_000000081484.jpg,a table with plates of food and a bowl of salad
../data/validation/images/COCO_val2014_000000528984.jpg,a group of people standing on a snow covered slope
../data/validation/images/COCO_val2014_000000214832.jpg,a group of cows
../data/validation/images/COCO_val2014_000000456292.jpg,a toilet with a graffiti on the wall
../data/validation/images/COCO_val2014_000000066181.jpg,a picture of a baby and a lemon on a table
../data/validation/images/COCO_val2014_000000057645.jpg,a group of people walking in the rain
../data/validation/images/COCO_val2014_000000368222.jpg,a man sitting at a table
../data/validation/images/COCO_val2014_000000230040.jpg,a couple of people are walking on the beach
../data/validation/images/COCO_val2014_000000211189.jpg,a group of people riding motorcycles down a road
../data/validation/images/COCO_val2014_000000374628.jpg,a kitchen and dining area in a home
../data/validation/images/COCO_val2014_000000431023.jpg,a woman walking down a sidewalk while talking on a cell
../data/validation/images/COCO_val2014_000000325666.jpg,a train on the tracks
../data/validation/images/COCO_val2014_000000471009.jpg,a man and a woman flying a kite on the beach
../data/validation/images/COCO_val2014_000000398045.jpg,a group of people dressed up as zombies
../data/validation/images/COCO_val2014_000000063619.jpg,a cloudy sky
../data/validation/images/COCO_val2014_000000571641.jpg,"a computer desk with a monitor, keyboard, mouse, and other items"
../data/validation/images/COCO_val2014_000000405740.jpg,a man sitting at a desk with a laptop
../data/validation/images/COCO_val2014_000000005443.jpg,a person on skis on a snowy slope
../data/validation/images/COCO_val2014_000000120428.jpg,a woman sitting on a stool
../data/validation/images/COCO_val2014_000000499591.jpg,two horses pulling a man
../data/validation/images/COCO_val2014_000000197090.jpg,a stop sign on a pole
../data/validation/images/COCO_val2014_000000506544.jpg,a man walking down a street with a skateboard
../data/validation/images/COCO_val2014_000000186821.jpg,a bus on the street
../data/validation/images/COCO_val2014_000000404461.jpg,a woman in a pink dress walking down a street
../data/validation/images/COCO_val2014_000000440037.jpg,a boat with people on it going through the water
../data/validation/images/COCO_val2014_000000124911.jpg,a computer desk
../data/validation/images/COCO_val2014_000000386589.jpg,a woman riding a horse in a field
../data/validation/images/COCO_val2014_000000237318.jpg,a red stop sign
../data/validation/images/COCO_val2014_000000324634.jpg,a man wearing a hat
../data/validation/images/COCO_val2014_000000371890.jpg,a cat laying on the ground next to a bicycle
../data/validation/images/COCO_val2014_000000034121.jpg,a bunch of bananas
../data/validation/images/COCO_val2014_000000436456.jpg,a man wearing a backpack
../data/validation/images/COCO_val2014_000000549297.jpg,a little boy standing on a sidewalk with a suitcase
../data/validation/images/COCO_val2014_000000575355.jpg,a table and chair in a room with a window
../data/validation/images/COCO_val2014_000000431197.jpg,a bathroom with a sink and mirror
../data/validation/images/COCO_val2014_000000246530.jpg,two gis standing next to each other gis
../data/validation/images/COCO_val2014_000000070603.jpg,a black cow standing on a stone floor
