Image ID,Image file,Question ID,Question,Answer,Plausible answers,Question Type,Answer Type
24845,../data/validation/images/COCO_val2014_000000024845.jpg,24845011,Is there a stain on the floor?,no,{'no'},is there a,yes/no
317575,../data/validation/images/COCO_val2014_000000317575.jpg,317575002,Is there any protein on the plate?,yes,{'yes'},is there,yes/no
375440,../data/validation/images/COCO_val2014_000000375440.jpg,375440008,Who is at the picnic table?,couple,"{'people', 'couple', '2 people'}",who is,other
179142,../data/validation/images/COCO_val2014_000000179142.jpg,179142007,How many engines does this jet have?,4,"{'3', '4'}",how many,number
275392,../data/validation/images/COCO_val2014_000000275392.jpg,275392000,What kind of hat is she wearing?,helmet,"{'horse hat', 'helmet', 'riding hat', ""rider's"", 'black'}",what kind of,other
300000,../data/validation/images/COCO_val2014_000000300000.jpg,300000003,Is the dog on air?,no,{'no'},is the,yes/no
10694,../data/validation/images/COCO_val2014_000000010694.jpg,10694024,Is the cat inside?,yes,{'yes'},is the,yes/no
511622,../data/validation/images/COCO_val2014_000000511622.jpg,511622004,Is there a roof over this person's head?,yes,"{'no', 'yes'}",is there a,yes/no
1722,../data/validation/images/COCO_val2014_000000001722.jpg,1722001,Could this be a country overseas?,yes,{'yes'},could,yes/no
216628,../data/validation/images/COCO_val2014_000000216628.jpg,216628004,What number of men are riding skateboards?,2,"{'3', '2', '4'}",what,number
105812,../data/validation/images/COCO_val2014_000000105812.jpg,105812035,What kind of bread is used on the sandwich?,white,"{'toasted', 'french', 'white', 'texas toast'}",what kind of,other
225670,../data/validation/images/COCO_val2014_000000225670.jpg,225670003,Are there street signs?,no,{'no'},are there,yes/no
533434,../data/validation/images/COCO_val2014_000000533434.jpg,533434004,Is the car stopped?,yes,"{'no', 'yes'}",is the,yes/no
25685,../data/validation/images/COCO_val2014_000000025685.jpg,25685002,Would most people use these modes of transportation to commute to work?,no,{'no'},none of the above,yes/no
322361,../data/validation/images/COCO_val2014_000000322361.jpg,322361004,How many people are carrying a backpack?,0,"{'3', '0'}",how many people are,number
521669,../data/validation/images/COCO_val2014_000000521669.jpg,521669009,What color is the computer?,black,{'black'},what color is the,other
90366,../data/validation/images/COCO_val2014_000000090366.jpg,90366001,How does this picture make you feel?,happy,"{'scared', 'calm', 'wonder', 'fuzzy', 'nothing', 'tired', 'happy', 'dizzy'}",how,other
457631,../data/validation/images/COCO_val2014_000000457631.jpg,457631001,What is the woman doing?,playing wii,"{'playing wii', 'teaching', 'explaining', 'playing game', 'talking', 'holding wii remote'}",what is the woman,other
498280,../data/validation/images/COCO_val2014_000000498280.jpg,498280003,What is the man standing in front of?,oven,"{'brick oven', 'oven', 'pizza oven'}",what is the man,other
188522,../data/validation/images/COCO_val2014_000000188522.jpg,188522000,What is this vehicle?,truck,"{'pickup truck', 'old', 'truck'}",what is this,other
405183,../data/validation/images/COCO_val2014_000000405183.jpg,405183004,What color are the pillows?,plaid,"{'striped tan', 'brown', 'multi', 'plaid', 'yellow', 'brown red green', 'multi colored', 'red plaid', 'red and green'}",what color are the,other
219655,../data/validation/images/COCO_val2014_000000219655.jpg,219655005,What type of truck is this?,ford,"{'fargo', 'ford fargo', 'ford', 'old'}",what type of,other
338560,../data/validation/images/COCO_val2014_000000338560.jpg,338560002,How many street lights are there?,5,"{'5', '2', '6', '4'}",how many,number
186497,../data/validation/images/COCO_val2014_000000186497.jpg,186497004,What is the woman feeding to the giraffe?,carrot,"{'what is kids looking at', 'carrot'}",what is the woman,other
288944,../data/validation/images/COCO_val2014_000000288944.jpg,288944001,Is it cold?,yes,{'yes'},is it,yes/no
244159,../data/validation/images/COCO_val2014_000000244159.jpg,244159012,What type of room is this?,living room,"{'living room', 'living'}",what type of,other
45746,../data/validation/images/COCO_val2014_000000045746.jpg,45746025,Is this a nice kitchen?,yes,{'yes'},is this a,yes/no
141453,../data/validation/images/COCO_val2014_000000141453.jpg,141453000,Is this efficient?,no,"{'no', 'yes'}",is this,yes/no
1592,../data/validation/images/COCO_val2014_000000001592.jpg,1592000,Is this female an adult?,no,{'no'},is this,yes/no
343445,../data/validation/images/COCO_val2014_000000343445.jpg,343445004,Are there 2 roses?,no,{'no'},are there,yes/no
162685,../data/validation/images/COCO_val2014_000000162685.jpg,162685001,What is this many putting around his neck?,tie,"{'tie', 'necktie'}",what is this,other
458790,../data/validation/images/COCO_val2014_000000458790.jpg,458790006,Is this a transparent pane of glass?,yes,"{'no', 'yes'}",is this a,yes/no
360318,../data/validation/images/COCO_val2014_000000360318.jpg,360318001,Are the tips of the monkey's ears round or pointed?,pointed,"{'pointed', 'round'}",are the,other
478980,../data/validation/images/COCO_val2014_000000478980.jpg,478980000,What is the person doing?,skateboarding,"{'skating', 'skateboarding'}",what is the person,other
462576,../data/validation/images/COCO_val2014_000000462576.jpg,462576007,What kind of juice is in the glass?,orange,"{'orange juice', 'orange'}",what kind of,other
224991,../data/validation/images/COCO_val2014_000000224991.jpg,224991003,What color is the water body?,gray,"{'brown', 'gray', 'green'}",what color is the,other
136271,../data/validation/images/COCO_val2014_000000136271.jpg,136271002,What is the place?,grocery store,"{'fruit store', 'store', 'supermarket', 'grocery', 'grocery store', 'market'}",what is the,other
5728,../data/validation/images/COCO_val2014_000000005728.jpg,5728000,What color is the frisbee?,white,{'white'},what color is the,other
159832,../data/validation/images/COCO_val2014_000000159832.jpg,159832002,What color is the board?,white,"{'white red and black', 'white', 'white with black and red', 'red, black, white', 'red white black', 'white, black, red', 'white red black'}",what color is the,other
532761,../data/validation/images/COCO_val2014_000000532761.jpg,532761020,What material is the chair's legs and arms made out of?,wood,"{'wood and fabric', 'polyester', 'suede', 'fabric', 'wood', 'upholstery'}",what,other
159500,../data/validation/images/COCO_val2014_000000159500.jpg,159500002,What color are the walls?,red,"{'red, white', 'orange and white', 'red', 'orange'}",what color are the,other
222500,../data/validation/images/COCO_val2014_000000222500.jpg,222500011,How many handles do you see?,25,"{'25', '16', '22', '5', '8', '27', '17', '13', '20', '30'}",how many,number
297085,../data/validation/images/COCO_val2014_000000297085.jpg,297085004,Is the cat too close to the television?,yes,{'yes'},is the,yes/no
240811,../data/validation/images/COCO_val2014_000000240811.jpg,240811006,Does this appear to be an event?,yes,"{'no', 'yes'}",does this,yes/no
209682,../data/validation/images/COCO_val2014_000000209682.jpg,209682011,What color is the photo?,white,"{'color', 'black and white', 'white', 'white and gray', 'black/white'}",what color is the,other
383137,../data/validation/images/COCO_val2014_000000383137.jpg,383137003,What brand of shoes is he wearing?,nike,"{'pumas', 'puma', 'sketchers', 'fila', 'nike', 'vans'}",what brand,other
103488,../data/validation/images/COCO_val2014_000000103488.jpg,103488004,Is this a living room?,no,{'no'},is this a,yes/no
192670,../data/validation/images/COCO_val2014_000000192670.jpg,192670003,What color is the team's uniform swinging the bat?,blue,"{'blue/gray', 'black', 'blue', 'navy'}",what color is the,other
348494,../data/validation/images/COCO_val2014_000000348494.jpg,348494003,Is the cat laying in a bed of roses?,yes,"{'no', 'yes'}",is the,yes/no
269394,../data/validation/images/COCO_val2014_000000269394.jpg,269394001,What are these machines used for?,parking meters,"{'parking fees', 'parking', 'paying for parking', 'parking meters'}",what are,other
233446,../data/validation/images/COCO_val2014_000000233446.jpg,233446002,What color is the door?,brown,"{'brown', 'brown, white, and green', 'red'}",what color is the,other
65333,../data/validation/images/COCO_val2014_000000065333.jpg,65333000,Where is the laptop?,desk,"{'desk', 'on top of desk', 'drawer top', 'on cabinet', 'on table'}",where is the,other
461655,../data/validation/images/COCO_val2014_000000461655.jpg,461655020,Are these roses?,no,"{'no', 'yes'}",are these,yes/no
284445,../data/validation/images/COCO_val2014_000000284445.jpg,284445000,What time of year is it?,winter,"{'fall', 'winter', 'spring', 'not sure'}",what time,other
500565,../data/validation/images/COCO_val2014_000000500565.jpg,500565004,Are the people smiling?,yes,"{'happy', 'yes'}",are the,yes/no
111547,../data/validation/images/COCO_val2014_000000111547.jpg,111547002,What color is the bus?,blue and white,"{'blue and white', 'blue, white', 'white, blue', 'white and blue'}",what color is the,other
285047,../data/validation/images/COCO_val2014_000000285047.jpg,285047004,What symbol was made in foam in the front mug?,heart,"{'leaf', 'cat', 'none', 'red one', 'heart', 'nothing', 'dog', 'tree'}",what,other
278934,../data/validation/images/COCO_val2014_000000278934.jpg,278934003,What brand is the man with the windbreaker wearing?,columbia,"{'columbia', 'polo', 'unsure', 'penguin', 'nike', 'north face'}",what brand,other
553129,../data/validation/images/COCO_val2014_000000553129.jpg,553129000,Is this a private residence?,yes,{'yes'},is this a,yes/no
455299,../data/validation/images/COCO_val2014_000000455299.jpg,455299001,Is the speaker turned on?,yes,"{'no', 'yes'}",is the,yes/no
190423,../data/validation/images/COCO_val2014_000000190423.jpg,190423003,Is this lady holding the ball right?,yes,"{'no', 'yes'}",is this,yes/no
291074,../data/validation/images/COCO_val2014_000000291074.jpg,291074001,What ethnicity is the man?,black,{'black'},what,other
456750,../data/validation/images/COCO_val2014_000000456750.jpg,456750009,Is there any food on the plate?,yes,{'yes'},is there,yes/no
148358,../data/validation/images/COCO_val2014_000000148358.jpg,148358002,What are they eating?,grass,{'grass'},what are,other
268927,../data/validation/images/COCO_val2014_000000268927.jpg,268927000,What is on the sign?,bicycle,"{'bike', 'bicycle', 'clock'}",what is on the,other
62443,../data/validation/images/COCO_val2014_000000062443.jpg,62443002,What are those things next to the window?,shutters,"{'shutters', 'shutter', 'plant'}",what are,other
347823,../data/validation/images/COCO_val2014_000000347823.jpg,347823000,Are these children twins?,yes,"{'no', 'yes'}",are these,yes/no
569452,../data/validation/images/COCO_val2014_000000569452.jpg,569452008,What are these people doing?,skateboarding,"{'laying on grass', 'skateboarding'}",what are,other
553869,../data/validation/images/COCO_val2014_000000553869.jpg,553869004,How old is the lady?,25,"{'25', '20s or 30s', '35', '27', 'no', '30', '34', '29', '26', '20s'}",how,number
505822,../data/validation/images/COCO_val2014_000000505822.jpg,505822001,How many people can be seen?,0,{'0'},how many,number
479586,../data/validation/images/COCO_val2014_000000479586.jpg,479586015,Are the cat's paws tucked in?,no,{'no'},are the,yes/no
142246,../data/validation/images/COCO_val2014_000000142246.jpg,142246013,Is it sunny or cloudy today?,sunny,"{'sunny', 'cloudy', 'yes'}",is it,other
304342,../data/validation/images/COCO_val2014_000000304342.jpg,304342017,What are the two people doing?,eating,"{'looking at food', 'plates', 'eating', 'preparing to eat dinner'}",what are the,other
111864,../data/validation/images/COCO_val2014_000000111864.jpg,111864001,Is anyone wearing a tie?,yes,{'yes'},is,yes/no
93116,../data/validation/images/COCO_val2014_000000093116.jpg,93116000,Are there flowers on the wallpaper?,no,"{""can't really tell"", 'no', 'maybe', 'yes'}",are there,yes/no
417804,../data/validation/images/COCO_val2014_000000417804.jpg,417804007,What brand is the computer mouse?,apple,{'apple'},what brand,other
448518,../data/validation/images/COCO_val2014_000000448518.jpg,448518000,What is green behind the chair?,nothing,"{'nothing', 'grass', 'minivan', 'car', 'tree'}",what is,other
541158,../data/validation/images/COCO_val2014_000000541158.jpg,541158002,What's the cat under?,umbrella,{'umbrella'},none of the above,other
241889,../data/validation/images/COCO_val2014_000000241889.jpg,241889004,Is this a competition?,yes,"{'no', 'yes'}",is this a,yes/no
269450,../data/validation/images/COCO_val2014_000000269450.jpg,269450000,How many slices are there?,4,{'4'},how many,number
379533,../data/validation/images/COCO_val2014_000000379533.jpg,379533001,Who is the baby animal next to?,elephant,"{'mother elephant', 'elephant', 'mother'}",who is,other
179727,../data/validation/images/COCO_val2014_000000179727.jpg,179727000,Which person is wearing a tie?,man,"{'man with hat', 'no', 'man', 'referee', 'guy', 'line judge'}",which,other
129897,../data/validation/images/COCO_val2014_000000129897.jpg,129897005,Is the food that the man is eating cheap or expensive?,cheap,"{'expensive', 'cheap'}",is the,other
111099,../data/validation/images/COCO_val2014_000000111099.jpg,111099003,What color is the sweater the man on the bench is wearing?,striped,"{'blue brown and white', 'brown, blue', 'striped', 'brown/blue/white', 'multicolored', 'red and blue', 'blue and brown', 'blue brown', 'blue and red'}",what color is the,other
308156,../data/validation/images/COCO_val2014_000000308156.jpg,308156001,How many places are there to sit?,4,"{'5', '6', '4'}",how many,number
